scaled_pc1,scaled_pc2,scaled_pc3,scaled_pc4,scaled_pc5,scaled_pc6,scaled_pc7,scaled_pc8,scaled_pc9,scaled_pc10,test_temperature,Yield_Strength
0.5737580377274306,0.10564766226736874,-0.07919627622661585,-0.045900405485904974,-0.007152938957940454,0.07813534295255666,0.009167816110079427,0.21248295370467551,0.25501803845098636,8.269839380958182e-15,25.0,1352.0
0.5737580377274306,0.10564766226736874,-0.07919627622661585,-0.045900405485904974,-0.007152938957940454,0.07813534295255666,0.009167816110079427,0.21248295370467551,0.25501803845098636,8.269839380958182e-15,1000.0,535.0
2.8481532951992063,-0.04082310668924774,-0.2189509516145909,-0.22053805162982348,-0.12784696825459888,0.22296340171150353,0.09677281272328175,-0.17573499347650237,0.021788639508051766,8.269839380958019e-15,25.0,1021.0
2.3527628284245705,-0.09892766519096438,-0.1833557931569314,-0.16465349964320555,-0.11781252979979233,0.18667480904607303,0.08680313187878307,-0.1750669242359362,0.08726889418124527,8.269839372688207e-15,25.0,962.0
1.9366348444913377,-0.14773549406540126,-0.1534558606649514,-0.11771047670928472,-0.10938360179207604,0.15619239183103129,0.07842860020616761,-0.17450574640114658,0.14227230776127114,8.26983938095807e-15,25.0,735.0
3.133002814036336,-0.0074129852833935694,-0.23941816775125901,-0.2526716691298949,-0.1336167703347202,0.24382934251824354,0.10250537919507191,-0.17611913319158454,-0.015862507216416327,8.269839380958003e-15,25.0,1221.0
2.1607132232786026,0.4833680184692609,0.10542409497543652,-0.05624671790230311,-0.008558590814496725,0.035454625518281116,-0.036262224446614214,0.14830415753657863,0.06565708383471175,8.269839372688258e-15,25.0,1188.0
1.978547765863266,0.44000825458002457,0.10851388687932267,-0.03885104510310423,-0.008700130349823455,0.02709789709259472,-0.0355937260279304,0.1368002904495901,0.09144451942364445,8.269839389227943e-15,25.0,1302.0
1.768661461337603,0.39005026195589376,0.11207386403624717,-0.01880820391169474,-0.008863208468712754,0.01746949217676244,-0.03482349937768153,0.12354583377951336,0.12115613037751279,8.269839364418435e-15,25.0,1415.0
1.576265700572802,0.3442554395507398,0.11533717707727233,-0.00043560022867361256,-0.00901269679918007,0.008643454750840857,-0.03411745854033105,0.11139591640623298,0.14839177365730194,8.269839397497802e-15,25.0,1489.0
2.4612862436420553,0.5549116324733612,0.10032593867986173,-0.08494957886799409,-0.008325050613085729,0.049243227863828315,-0.0373652470166254,0.16728553926800832,0.023107814498217832,8.269839380958082e-15,25.0,1073.0
1.606267178524588,0.44686283607303423,-0.23188261598515253,-0.1396221152519191,0.04289050703232018,0.05946122155844638,-0.05073932952707769,0.19121880931468496,0.11385741263209144,8.269839380958087e-15,25.0,1965.0
1.606267178524588,0.44686283607303423,-0.23188261598515253,-0.1396221152519191,0.04289050703232018,0.05946122155844638,-0.05073932952707769,0.19121880931468496,0.11385741263209144,8.269839380958087e-15,1000.0,166.0
1.606267178524588,0.44686283607303423,-0.23188261598515253,-0.1396221152519191,0.04289050703232018,0.05946122155844638,-0.05073932952707769,0.19121880931468496,0.11385741263209144,8.269839380958087e-15,800.0,678.0
2.4396063934326975,0.4538140954290916,-0.21925709639223345,-0.13742358342455396,0.03313015023021191,0.0293249115902795,-0.02866965761445822,0.21184219190684342,0.11995320843643412,8.269839380958096e-15,25.0,1965.0
2.4396063934326975,0.4538140954290916,-0.21925709639223345,-0.13742358342455396,0.03313015023021191,0.0293249115902795,-0.02866965761445822,0.21184219190684342,0.11995320843643412,8.269839380958096e-15,1000.0,236.0
2.4396063934326975,0.4538140954290916,-0.21925709639223345,-0.13742358342455396,0.03313015023021191,0.0293249115902795,-0.02866965761445822,0.21184219190684342,0.11995320843643412,8.269839380958096e-15,800.0,362.0
2.355082559021165,0.4098965154208569,0.014171602498125185,-0.07230687366945865,-0.0005263037303091661,0.029119947940165036,-0.043789362931483305,0.16990616713088208,0.0975647023726146,8.269839380958103e-15,25.0,1841.0
2.355082559021165,0.4098965154208569,0.014171602498125185,-0.07230687366945865,-0.0005263037303091661,0.029119947940165036,-0.043789362931483305,0.16990616713088208,0.0975647023726146,8.269839380958103e-15,1000.0,298.0
2.355082559021165,0.4098965154208569,0.014171602498125185,-0.07230687366945865,-0.0005263037303091661,0.029119947940165036,-0.043789362931483305,0.16990616713088208,0.0975647023726146,8.269839380958103e-15,800.0,796.0
0.45504176917666705,0.39903225359572214,-0.2176268718501864,-0.12367760346225826,0.03671482243078027,0.10660633179437642,-0.0005182678889707193,0.19694461063680238,0.1551758606320496,8.26983937268828e-15,25.0,2035.0
1.5347611215119485,0.36283478373438693,-0.20334529368896292,-0.11522327196641216,0.03345708581966324,0.10040187572170448,-0.0011502372101035163,0.18472724843571664,0.14645705908991558,8.269839380958115e-15,1000.0,220.0
1.5347611215119485,0.36283478373438693,-0.20334529368896292,-0.11522327196641216,0.03345708581966324,0.10040187572170448,-0.0011502372101035163,0.18472724843571664,0.14645705908991558,8.269839380958115e-15,800.0,796.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,25.0,2000.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,1000.0,745.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,800.0,1597.0
0.10500804768783985,0.14375189262608287,-0.08822342784337349,-0.08898267013893585,-0.01578551786748262,0.1449845757885374,0.043169125752957116,0.26985939138882387,0.22592268766227122,8.26983938095819e-15,25.0,1280.0
0.10500804768783985,0.14375189262608287,-0.08822342784337349,-0.08898267013893585,-0.01578551786748262,0.1449845757885374,0.043169125752957116,0.26985939138882387,0.22592268766227122,8.26983938095819e-15,1000.0,403.0
0.10500804768783985,0.14375189262608287,-0.08822342784337349,-0.08898267013893585,-0.01578551786748262,0.1449845757885374,0.043169125752957116,0.26985939138882387,0.22592268766227122,8.26983938095819e-15,800.0,728.0
2.355082559021165,0.4098965154208569,0.014171602498125185,-0.07230687366945865,-0.0005263037303091661,0.029119947940165036,-0.043789362931483305,0.16990616713088208,0.0975647023726146,8.269839380958103e-15,25.0,1841.0
2.355082559021165,0.4098965154208569,0.014171602498125185,-0.07230687366945865,-0.0005263037303091661,0.029119947940165036,-0.043789362931483305,0.16990616713088208,0.0975647023726146,8.269839380958103e-15,1200.0,89.0
2.355082559021165,0.4098965154208569,0.014171602498125185,-0.07230687366945865,-0.0005263037303091661,0.029119947940165036,-0.043789362931483305,0.16990616713088208,0.0975647023726146,8.269839380958103e-15,1000.0,298.0
2.355082559021165,0.4098965154208569,0.014171602498125185,-0.07230687366945865,-0.0005263037303091661,0.029119947940165036,-0.043789362931483305,0.16990616713088208,0.0975647023726146,8.269839380958103e-15,800.0,796.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,25.0,2000.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,1200.0,250.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,1000.0,745.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,800.0,1597.0
-1.9238267667746878,0.1513230894173716,-0.2678875334042293,0.131762905913895,-0.0393077976039979,0.2940219705547098,0.18956795178126068,0.19083348913765166,0.07467756088170507,8.269839380958122e-15,25.0,1340.0
-1.9238267667746878,0.1513230894173716,-0.2678875334042293,0.131762905913895,-0.0393077976039979,0.2940219705547098,0.18956795178126068,0.19083348913765166,0.07467756088170507,8.269839380958122e-15,25.0,1240.0
-1.9238267667746878,0.1513230894173716,-0.2678875334042293,0.131762905913895,-0.0393077976039979,0.2940219705547098,0.18956795178126068,0.19083348913765166,0.07467756088170507,8.269839380958122e-15,1000.0,90.0
-1.9238267667746878,0.1513230894173716,-0.2678875334042293,0.131762905913895,-0.0393077976039979,0.2940219705547098,0.18956795178126068,0.19083348913765166,0.07467756088170507,8.269839380958122e-15,800.0,445.0
-1.9238267667746878,0.1513230894173716,-0.2678875334042293,0.131762905913895,-0.0393077976039979,0.2940219705547098,0.18956795178126068,0.19083348913765166,0.07467756088170507,8.269839380958122e-15,600.0,930.0
-2.2090492362166314,-0.14963803631905498,-0.13101823961634856,0.09860826762056774,-0.00988922750116903,0.29103327701456194,-0.03226553368617707,0.08559360190106056,0.1481165959890678,8.26983937268827e-15,25.0,1300.0
-2.2090492362166314,-0.14963803631905498,-0.13101823961634856,0.09860826762056774,-0.00988922750116903,0.29103327701456194,-0.03226553368617707,0.08559360190106056,0.1481165959890678,8.26983937268827e-15,1000.0,40.0
-2.2090492362166314,-0.14963803631905498,-0.13101823961634856,0.09860826762056774,-0.00988922750116903,0.29103327701456194,-0.03226553368617707,0.08559360190106056,0.1481165959890678,8.26983937268827e-15,800.0,640.0
-2.2090492362166314,-0.14963803631905498,-0.13101823961634856,0.09860826762056774,-0.00988922750116903,0.29103327701456194,-0.03226553368617707,0.08559360190106056,0.1481165959890678,8.26983937268827e-15,600.0,1005.0
-2.2324165656858592,-0.18739216050045074,-0.1930414054999911,0.29230194191784553,-0.0654901169333137,0.20998565270429498,0.0016473866283565897,0.09794232349440249,0.05397282812256442,8.269839389227902e-15,25.0,1700.0
-2.2324165656858592,-0.18739216050045074,-0.1930414054999911,0.29230194191784553,-0.0654901169333137,0.20998565270429498,0.0016473866283565897,0.09794232349440249,0.05397282812256442,8.269839389227902e-15,1000.0,75.0
-2.2324165656858592,-0.18739216050045074,-0.1930414054999911,0.29230194191784553,-0.0654901169333137,0.20998565270429498,0.0016473866283565897,0.09794232349440249,0.05397282812256442,8.269839389227902e-15,800.0,970.0
-2.2324165656858592,-0.18739216050045074,-0.1930414054999911,0.29230194191784553,-0.0654901169333137,0.20998565270429498,0.0016473866283565897,0.09794232349440249,0.05397282812256442,8.269839389227902e-15,600.0,1370.0
-2.2219012671909497,-0.1704028045830941,-0.16513098080513738,0.2051397883676782,-0.04046971665727917,0.24645708365938798,-0.013613427528609098,0.09238539876204746,0.09633752369945833,8.269839380958084e-15,25.0,1550.0
-2.2219012671909497,-0.1704028045830941,-0.16513098080513738,0.2051397883676782,-0.04046971665727917,0.24645708365938798,-0.013613427528609098,0.09238539876204746,0.09633752369945833,8.269839380958084e-15,1000.0,65.0
-2.2219012671909497,-0.1704028045830941,-0.16513098080513738,0.2051397883676782,-0.04046971665727917,0.24645708365938798,-0.013613427528609098,0.09238539876204746,0.09633752369945833,8.269839380958084e-15,800.0,860.0
-2.2219012671909497,-0.1704028045830941,-0.16513098080513738,0.2051397883676782,-0.04046971665727917,0.24645708365938798,-0.013613427528609098,0.09238539876204746,0.09633752369945833,8.269839380958084e-15,600.0,1015.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,25.0,1000.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,1000.0,110.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,800.0,560.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,600.0,780.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,25.0,1010.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,1200.0,105.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,1000.0,594.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,800.0,860.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,600.0,1060.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,400.0,1080.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,1200.0,150.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,1000.0,550.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,800.0,875.0
-2.227204721677153,-0.19728454770936868,-0.1294089102076164,0.049588004569195106,-0.2569778664294169,0.03444822983685736,0.15060400363512325,0.13231417145557603,0.09712001791979542,8.269839380958112e-15,600.0,930.0
-2.180410943457769,-0.1284159658446793,-0.2411464594881592,0.14896963266183355,-0.26786486713007207,-0.033392974752444154,0.28006062221002304,-0.04751910129638165,0.11858932383916562,8.26983938095809e-15,1200.0,100.0
-2.180410943457769,-0.1284159658446793,-0.2411464594881592,0.14896963266183355,-0.26786486713007207,-0.033392974752444154,0.28006062221002304,-0.04751910129638165,0.11858932383916562,8.26983938095809e-15,1000.0,375.0
-2.180410943457769,-0.1284159658446793,-0.2411464594881592,0.14896963266183355,-0.26786486713007207,-0.033392974752444154,0.28006062221002304,-0.04751910129638165,0.11858932383916562,8.26983938095809e-15,800.0,875.0
-2.180410943457769,-0.1284159658446793,-0.2411464594881592,0.14896963266183355,-0.26786486713007207,-0.033392974752444154,0.28006062221002304,-0.04751910129638165,0.11858932383916562,8.26983938095809e-15,600.0,1020.0
-2.180410943457769,-0.1284159658446793,-0.2411464594881592,0.14896963266183355,-0.26786486713007207,-0.033392974752444154,0.28006062221002304,-0.04751910129638165,0.11858932383916562,8.26983938095809e-15,400.0,1070.0
-2.1996135205768486,-0.15728425523353495,-0.04372472517825228,-0.22899586283955553,-0.2422988032934542,0.08174245208519094,0.14969112249893096,0.12701482188432317,0.2138185544597633,8.269839380958178e-15,1200.0,200.0
-2.1996135205768486,-0.15728425523353495,-0.04372472517825228,-0.22899586283955553,-0.2422988032934542,0.08174245208519094,0.14969112249893096,0.12701482188432317,0.2138185544597633,8.269839380958178e-15,1000.0,540.0
-2.1996135205768486,-0.15728425523353495,-0.04372472517825228,-0.22899586283955553,-0.2422988032934542,0.08174245208519094,0.14969112249893096,0.12701482188432317,0.2138185544597633,8.269839380958178e-15,800.0,500.0
-2.1996135205768486,-0.15728425523353495,-0.04372472517825228,-0.22899586283955553,-0.2422988032934542,0.08174245208519094,0.14969112249893096,0.12701482188432317,0.2138185544597633,8.269839380958178e-15,600.0,520.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,25.0,2000.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,1200.0,250.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,1000.0,745.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,800.0,1597.0
0.10977726757645159,0.16155481988881978,-0.1287626654580169,-0.13661503733930977,-0.0726813662869425,-0.03172862393617801,-0.026491001003452655,0.14224303879156086,0.19440179178352152,8.269839380958122e-15,600.0,1870.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,25.0,1020.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,1000.0,158.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,800.0,685.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,600.0,810.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,25.0,1000.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,800.0,560.0
-2.192984202469094,-0.1236820763256917,-0.08837731342515351,-0.034556133091451696,0.0283363839217179,0.3467535193633542,-0.05558066645573448,0.07710385601741251,0.21284043668434194,8.269839380958144e-15,600.0,780.0
-1.9709190424507215,0.15761754306181358,-0.17818749973907516,-0.06433547500848101,0.05997360060439704,0.14961657789550448,-0.16377389636686748,0.07072019596440048,0.1787710551624963,8.26983938095808e-15,25.0,1500.0
-1.9709190424507215,0.15761754306181358,-0.17818749973907516,-0.06433547500848101,0.05997360060439704,0.14961657789550448,-0.16377389636686748,0.07072019596440048,0.1787710551624963,8.26983938095808e-15,800.0,550.0
-1.9709190424507215,0.15761754306181358,-0.17818749973907516,-0.06433547500848101,0.05997360060439704,0.14961657789550448,-0.16377389636686748,0.07072019596440048,0.1787710551624963,8.26983938095808e-15,600.0,1155.0
-2.1659030852853585,-0.08937724455584979,-0.09932977521456356,-0.03818776016903057,0.03219458109357498,0.32271242884428136,-0.06877496283913763,0.07632536088588238,0.20868563404310736,8.269839380958134e-15,25.0,1290.0
-2.1659030852853585,-0.08937724455584979,-0.09932977521456356,-0.03818776016903057,0.03219458109357498,0.32271242884428136,-0.06877496283913763,0.07632536088588238,0.20868563404310736,8.269839380958134e-15,800.0,865.0
-2.1659030852853585,-0.08937724455584979,-0.09932977521456356,-0.03818776016903057,0.03219458109357498,0.32271242884428136,-0.06877496283913763,0.07632536088588238,0.20868563404310736,8.269839380958134e-15,600.0,975.0
-2.1276709227609265,-0.04094689485572442,-0.11479207400919271,-0.04331476304029428,0.03764144761511858,0.2887720667430809,-0.08740220449772115,0.07522630903324386,0.20282003063737064,8.269839389227962e-15,25.0,1360.0
-2.1276709227609265,-0.04094689485572442,-0.11479207400919271,-0.04331476304029428,0.03764144761511858,0.2887720667430809,-0.08740220449772115,0.07522630903324386,0.20282003063737064,8.269839389227962e-15,800.0,855.0
-2.1276709227609265,-0.04094689485572442,-0.11479207400919271,-0.04331476304029428,0.03764144761511858,0.2887720667430809,-0.08740220449772115,0.07522630903324386,0.20282003063737064,8.269839389227962e-15,600.0,1065.0
-2.069614667055939,0.03259548996810463,-0.13827186123906035,-0.05110021188314555,0.04591261536618259,0.2372329960884269,-0.11568801629067592,0.07355737813662623,0.19391300231162578,8.269839372688269e-15,25.0,1485.0
-2.069614667055939,0.03259548996810463,-0.13827186123906035,-0.05110021188314555,0.04591261536618259,0.2372329960884269,-0.11568801629067592,0.07355737813662623,0.19391300231162578,8.269839372688269e-15,800.0,675.0
-2.069614667055939,0.03259548996810463,-0.13827186123906035,-0.05110021188314555,0.04591261536618259,0.2372329960884269,-0.11568801629067592,0.07355737813662623,0.19391300231162578,8.269839372688269e-15,600.0,1135.0
-1.8901680770614815,0.25990831400808745,-0.21084574951861967,-0.0751643266898378,0.07147804310594023,0.07793041743967133,-0.2031168892649418,0.06839886510443131,0.16638218932093463,8.269839389227899e-15,25.0,1535.0
-1.8901680770614815,0.25990831400808745,-0.21084574951861967,-0.0751643266898378,0.07147804310594023,0.07793041743967133,-0.2031168892649418,0.06839886510443131,0.16638218932093463,8.269839389227899e-15,800.0,180.0
-1.8901680770614815,0.25990831400808745,-0.21084574951861967,-0.0751643266898378,0.07147804310594023,0.07793041743967133,-0.2031168892649418,0.06839886510443131,0.16638218932093463,8.269839389227899e-15,600.0,1195.0
-1.6470260817802207,0.5426902014459639,-0.05268628213145421,-0.24544330114940385,-0.09928328519369994,0.015676430712460804,-0.019459870555301934,0.1955503543758638,0.028579093321767873,8.269839380958071e-15,25.0,1176.0
-1.696300545864833,0.5243062730167762,0.001816921202268701,0.14438953040338867,-0.06794771646113262,0.017657751052104514,-0.004303925199259401,0.19932347244369156,-0.0527995121816158,8.269839380958041e-15,25.0,1457.0
-1.696300545864833,0.5243062730167762,0.001816921202268701,0.14438953040338867,-0.06794771646113262,0.017657751052104514,-0.004303925199259401,0.19932347244369156,-0.0527995121816158,8.269839380958041e-15,25.0,1420.0
-1.696300545864833,0.5243062730167762,0.001816921202268701,0.14438953040338867,-0.06794771646113262,0.017657751052104514,-0.004303925199259401,0.19932347244369156,-0.0527995121816158,8.269839380958041e-15,25.0,1375.0
-1.696300545864833,0.5243062730167762,0.001816921202268701,0.14438953040338867,-0.06794771646113262,0.017657751052104514,-0.004303925199259401,0.19932347244369156,-0.0527995121816158,8.269839380958041e-15,25.0,1328.0
-1.696300545864833,0.5243062730167762,0.001816921202268701,0.14438953040338867,-0.06794771646113262,0.017657751052104514,-0.004303925199259401,0.19932347244369156,-0.0527995121816158,8.269839380958041e-15,25.0,1322.0
-1.7054098308984944,0.5201553356930742,0.037198340715266204,-0.09594223800481969,0.04047673339745564,0.19992477770466272,-0.1477136065797227,0.06416862630721605,-0.007371164523495552,8.26983938095803e-15,25.0,1157.0
-1.7054098308984944,0.5201553356930742,0.037198340715266204,-0.09594223800481969,0.04047673339745564,0.19992477770466272,-0.1477136065797227,0.06416862630721605,-0.007371164523495552,8.26983938095803e-15,25.0,1170.0
-1.7054098308984944,0.5201553356930742,0.037198340715266204,-0.09594223800481969,0.04047673339745564,0.19992477770466272,-0.1477136065797227,0.06416862630721605,-0.007371164523495552,8.26983938095803e-15,25.0,1253.0
